name,price,composition,category,gender,description,img_url,url,scrapped-at
TRICOT DE LÃ MASCULINA,147.90,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_masculina_96056709_1_19c911c7b658329c45a1fd125fc44ba5.jpg,https://www.daksuljeans.com.br/masculino/tricot/blm1303-blusa-de-la-masculina,11-04-2022
TRICOT DE LÃ MASCULINA,123.10,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_masculina_96056922_1_1f1f88575e459ba695d6202a920a1265.jpg,https://www.daksuljeans.com.br/masculino/tricot/blm1304-blusa-de-la-masculina,11-04-2022
TRICOT DE LÃ MASCULINA,163.90,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_masculina_96057236_1_14248c9aa1c6bc79ea7500eafa7f0b06.jpg,https://www.daksuljeans.com.br/masculino/tricot/blm1305-blusa-de-la-masculina,11-04-2022
TRICOT DE LÃ FEMININA,124.70,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_feminina_96052368_variacao_13751_1_657969a9090d6ffde4e504eb32d0771c.jpg,https://www.daksuljeans.com.br/feminino/tricot/blf1211-blusa-de-la-feminina,11-04-2022
TRICOT DE LÃ FEMININA,175.9,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_feminina_96056140_variacao_14291_1_a8ff1a8d16922211c6829e31970fc3fa.jpg,https://www.daksuljeans.com.br/feminino/tricot/clf1300-casaco-de-la-feminino,11-04-2022
TRICOT DE LÃ FEMININA,228.70,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_feminina_96056415_1_91eea2305e85585ef94720d919df0be3.jpg,https://www.daksuljeans.com.br/feminino/tricot/blf1303-blusa-de-la-feminina,11-04-2022
TRICOT DE LÃ FEMININA,186.30,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_feminina_96056514_1_56a5dd2721fad153839e9477626f8364.jpg,https://www.daksuljeans.com.br/feminino/tricot/clf1302-casaco-de-la-feminino,11-04-2022
BERMUDA JEANS MASCULINA RETA TRADICIONAL AMACIADA PLUS SIZE,0.00,2% elastano 26% poliester 72% algodão,BERMUDA,PROMOÇÃO,Bermuda Reta  Amaciada  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_reta_tradicional_amaciada_plus_size_96058466_1_91e27b03b905ad01a2c6f89c49cf4611.jpg,https://www.daksuljeans.com.br/masculino/plus-size/bm21517g-bermuda-masculina-reta,11-04-2022
TRICOT DE LÃ FEMININA,0.00,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_feminina_96056689_1_07c4902cf913ccf36bdb6bcc9b5c8dbb.jpg,https://www.daksuljeans.com.br/feminino/tricot/blf1306-blusa-de-la-feminina,11-04-2022
JF20708 JAQUETA FEMININA CROPPED,0.00,,JF20708,FEMININO,,https://images.tcdn.com.br/img/img_prod/1052366/jf20708_jaqueta_feminina_cropped_96057923_1_79ad03cadc9b40eaae8a53f91269e9b8.jpeg,https://www.daksuljeans.com.br/feminino/jaqueta/jf20708-jaqueta-feminina-cropped,11-04-2022
JF20705 JAQUETA FEM CROPPED,0.00,,JF20705,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/jf20705_jaqueta_fem_cropped_96057674_1_71dffa90ae7fc4790dbba8eb104d0088.png,https://www.daksuljeans.com.br/feminino/jaqueta/jf20705-jaqueta-fem-cropped,11-04-2022
CALÇA MASCULINA JOGGER,0.00,2% elastano 98% algodão,CALÇA,PROMOÇÃO,Calça Masculina Jogger  Modelagem Jogger  Ajuste em elástico no tornozelo  Bolso na lateral  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/calca_masculina_jogger_96057118_1_54890e332b21d9213d91d442fe3713b9.jpeg,https://www.daksuljeans.com.br/masculino/calca/jogger/cm20307-calca-masculina-jogger,11-04-2022
CALÇA JEANS MASCULINA RETA TRADICIONAL,0.00,1% elastano 16% poliéster 83% algodão,CALÇA,MASCULINO,Calça Reta  Tradicional  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/calca_jeans_masculina_reta_tradicional_96058788_1_43f9e7f16facbe9c4c140ee140204728.jpg,https://www.daksuljeans.com.br/masculino/calca/tradicional-reta/cm21318-calca-masculina-reta,11-04-2022
CALÇA JEANS FEMININA SKINNY ALTA AMACIADA TRADICIONAL PLUS SIZE,0.00,22% poliester 3% elastano 75% algodão,CALÇA,FEMININO,Calça Cigarrete  Cintura Alta  Amaciada  Fechamento com botão e zíper Modelo veste 48,https://images.tcdn.com.br/img/img_prod/1052366/cg21013g_calca_feminina_cigarrete_alta_96059197_1_ced87f4b567ec937984ca29d974a1835.jpg,https://www.daksuljeans.com.br/feminino/plus-size/cg21013g-calca-feminina-cigarrete-alta,11-04-2022
