name,price,gender,category,composition,leather,description,img_url,url,scrapped-at
Camisa Manga Longa de Algodão Feminina,279,Feminino,Camisa,Algodão 100%,Tecido Plano,A camisa feminina de mangas longas é confeccionada em tecido plano de camisaria de composição algodão BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/639761-980-1470/Camisa-Manga-Longa-de-Algodao-Feminina-Frente--.jpg?v=637691273174300000,https://www.damyller.com.br/camisa-manga-longa-de-algodao-feminina-1i0mx22/p,11-04-2022
Blusa Lisa de Manga Curta Feminina,149,Feminino,,"Algodão 97%, Elastano 3%",Malha,"A blusa feminina de meia manga é confeccionada em malha de algodão e elastano com toque extremamente macio e confortável. A golinha traz um ar sofisticado para essa peça casual, que pode ser combinada com seu jeans preferido, e acessórios em jeans para dar um up na produção.",https://damyller.vteximg.com.br/arquivos/ids/631934-980-1470/Blusa-Lisa-de-Manga-Curta-Feminina-Frente--.jpg?v=637648156415600000,https://www.damyller.com.br/blusa-lisa-de-manga-curta-feminina-1v0mv21/p,11-04-2022
Calça Jeans Azul Claro Wide Leg Cropped,349,Feminino,,Algodão 100%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,A calça feminina wide leg G6 cropped é moderna e tendência super atual. Confeccionada em jeans 100% algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/632291-980-1470/Calca-Jeans-Azul-Claro-Wide-Leg-Cropped-Frente--.jpg?v=637650555312570000,https://www.damyller.com.br/calca-jeans-azul-claro-wide-leg-cropped-1n0mv62/p,11-04-2022
Calça de Sarja Clochard Cropped,349,Feminino,Clochard,Algodão 58% Poliéster 40% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,Sarja,A calça clochard é confeccionada em sarja de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/627787-980-1470/Calca-de-Sarja-Clochard-Cropped-Frente--.jpg?v=637629037355200000,https://www.damyller.com.br/calca-de-sarja-clochard-cropped-1n0re20/p,11-04-2022
Blusa com Estampa Tropical Colorido,229,Feminino,,"Linho 8%, Viscose 92%",Tecido Plano,"A blusa feminina de meia manga é confeccionada em tecido plano de viscose e linho, que tem ótimo caimento e aspecto rústico, conferindo um ar sofisticado. O decote em V alonga visualmente o tronco e valoriza o colo, e os detalhes de mangas volumosas e amarração atualizam essa peça de forma moderna e bem feminina. Aposte com jeans de cintura alta para um visual cool.",https://damyller.vteximg.com.br/arquivos/ids/646382-980-1470/Blusa-com-Estampa-Tropical-Colorido-Frente--.jpg?v=637715583585770000,https://www.damyller.com.br/blusa-com-estampa-tropical-colorido-1v0mv09/p,11-04-2022
Calça Jeans Jegging com Rasgos e Puídos,379,Feminino,Jegging,Algodão 92% Elastomultiéster 6% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,A calça jegging faz parte da linha FIT DENIM pois é confeccionada em jeans de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/630154-980-1470/Calca-Jeans-Jegging-com-Rasgos-e-Puidos-Frente--.jpg?v=637635883170400000,https://www.damyller.com.br/calca-jeans-jegging-com-rasgos-e-puidos-1n0ms29/p,11-04-2022
Blusa de Alça Cropped em Malha Canelada,139,Feminino,,"Viscose 94%, Elastano 6%",Malha,"A blusa feminina cropped é confeccionada em malha canelada especial, de viscose de reflorestamento que utiliza um processo de produção ecologicamente responsável por ter um impacto significativo menor ao meio ambiente, com o elastano, que proporciona maciez e extremo conforto durante o uso. De alças assimétricas, é um item chave para compor looks modernos com seu jeans preferido.",https://damyller.vteximg.com.br/arquivos/ids/631885-980-1470/Blusa-de-Alca-Cropped-em-Malha-Canelada-Frente--.jpg?v=637648149352970000,https://www.damyller.com.br/blusa-de-alca-cropped-em-malha-canelada-1v0mv12/p,11-04-2022
Calça Jeans Escuro Skinny com Marcações,379,Feminino,Skinny,Algodão 98% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,A calça jeans skinny de cintura altíssima é confeccionada em tecido de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/623902-980-1470/Calca-Jeans-Escuro-Skinny-com-Marcacoes-Frente--.jpg?v=637616913878170000,https://www.damyller.com.br/calca-jeans-escuro-skinny-com-marcacoes-1n0re54/p,11-04-2022
Blusa com Mangas de Babados Azul,189,Feminino,Blusas,Poliéster 100%,Tecido Plano,"A blusa com mangas de babados é confeccionada em um tecido plano de poliéster, leve, com bom caimento e que traz um visual romântico para as produções. A mini gola é delicada e deixa o visual feminino e delicado. Combine com uma saia midi em jeans e uma sandália para um look moderno.",https://damyller.vteximg.com.br/arquivos/ids/626834-980-1470/Blusa-com-Mangas-de-Babados-Azul-Frente--.jpg?v=637622509058730000,https://www.damyller.com.br/blusa-com-mangas-de-babados-azul-1v0lh27/p,11-04-2022
Blusa Solta com Estampa Floral Azul,179,Feminino,Blusas,Poliéster 100%,Tecido Plano,"A blusa solta é confeccionada em tecido plano de poliéster com textura xadrez, que é leve e tem bom caimento, além de amassar com menos facilidade trazendo sofisticação para o dia a dia. A estampa floral bicolor e mangas com babados deixam a peça com visual romântico e delicado, e o decote quadrado valoriza o colo. Vale apostar com calças, shorts ou saias.",https://damyller.vteximg.com.br/arquivos/ids/626858-980-1470/Blusa-Solta-com-Estampa-Floral-Azul-Frente--.jpg?v=637622538874200000,https://www.damyller.com.br/blusa-solta-com-estampa-floral-azul-1v0u372/p,11-04-2022
Blusa Cropped Estruturada Amarela,199,Feminino,,"Algodão 98%, Elastano 2%",Sarja,A blusa feminina cropped é confeccionada em sarja de algodão sustentável BCI BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/662789-980-1470/Blusa-Cropped-Estruturada-Amarela-Frente--.jpg?v=637770902133500000,https://www.damyller.com.br/blusa-cropped-estruturada-amarela-1v0mv80/p,11-04-2022
Short Jeans Mini Clochard com Botões,329,Feminino,,Algodão 100%,Jeans,O short jeans clochard mini é confeccionado em 100% algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/627143-980-1470/Short-Jeans-Mini-Clochard-com-Botoes-Frente--.jpg?v=637622563303300000,https://www.damyller.com.br/short-jeans-mini-clochard-com-botoes-1v0re61/p,11-04-2022
Short Médio Clochard Cintura Alta Caqui,279,Feminino,,Algodão 100%. Forro De Bolso: Algodão 67% Poliéster 33%,Sarja,O short médio clochard é confeccionado em sarja de 100% algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/627054-980-1470/Short-Medio-Clochard-Cintura-Alta-Caqui-Detalhe--.jpg?v=637622558726230000,https://www.damyller.com.br/short-medio-clochard-cintura-alta-caqui-1v0re57/p,11-04-2022
Blusa Canelada com Arcos no Busto,179,Feminino,Blusas,"Viscose 95%, Elastano 5%",Malha,"A blusa de mangas curtas é confeccionada em malha canelada com toque extremamente macio e super confortável, que teve beneficiamento especial em sua matéria-prima com amaciante de óleo extraído da casca de arroz, minimizando o impacto ambiental. O modelo possui arcos de metal abaixo do busto dando destaque para a região. A tendência valoriza a feminilidade e dá um toque especial para as produções.",https://damyller.vteximg.com.br/arquivos/ids/629819-980-1470/Blusa-Canelada-com-Arcos-no-Busto-Frente--.jpg?v=637635466922300000,https://www.damyller.com.br/blusa-canelada-com-arcos-no-busto-1v0mu93/p,11-04-2022
Vestido Jeans Midi com Transpasse,429,Feminino,Midi,"Algodão 71%, Poliéster 29%",Jeans,"O vestido midi é confeccionado em jeans leve de algodão e poliéster que possui bom caimento. As alças de amarração tem largura que cobre a alça do sutiã para quem não dispensa seu uso, e o detalhe cruzado do jeans na parte da frente confere um charme a mais para a peça. O zíper para fechamento facilita a vestibilidade da peça. Aposte com tênis para um look confortável e moderno.",https://damyller.vteximg.com.br/arquivos/ids/618646-980-1470/VESTIDO-MIDI-Frente--.jpg?v=637588494888000000,https://www.damyller.com.br/vestido-jeans-midi-com-transpasse-1v0u324/p,11-04-2022
Vestido Midi Mangas 3/4 e Estampa Floral,399,Feminino,Midi,Poliéster 100%,Tecido Plano,"O vestido midi é confeccionado em crepe de poliéster, tecido leve e com bom caimento, que seca com mais facilidade e amassa menos, conferindo sofisticação e a praticidade pro dia a dia. Sua estampa floral delicada é discreta, e por isso esse vestido é uma peça para várias ocasiões. Você pode combinar com tênis, sandálias ou botas.",https://damyller.vteximg.com.br/arquivos/ids/620990-980-1470/Vestido-Midi-Mangas-3-4-e-Estampa-Floral-Frente--.jpg?v=637587860038570000,https://www.damyller.com.br/vestido-midi-mangas-3-4-e-estampa-floral-1v0lh15/p,11-04-2022
Cinto com Fivela Western de Correntes,95,Feminino,Cinto,Sem Composição,,"O cinto tem fivela, passador e ponteira com design de correntes, e lembra a estética western tirando o visual do óbvio e trazendo modernidade para a produção. Experimente apostar por cima de casacos ou vestidos para dar um up nos looks.",https://damyller.vteximg.com.br/arquivos/ids/629223-980-1470/Cinto-com-Fivela-Western-de-Correntes-Frente--.jpg?v=637635338631230000,https://www.damyller.com.br/cinto-com-fivela-western-de-correntes-1n0th26/p,11-04-2022
Vestido Jeans Escuro Midi com Recortes,299,Feminino,Midi,"Algodão 33%, Viscose 67%",Jeans,O vestido midi é confeccionado em jeans leve de viscose e algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/621065-980-1470/VESTIDO-MIDI-Frente--.jpg?v=637605788780400000,https://www.damyller.com.br/vestido-jeans-escuro-midi-com-recortes-1v0mv07/p,11-04-2022
Camisa Jeans Mangas Bufantes e Pregas,279,Feminino,Camisa,"Algodão 66%, Liocel 34%",Jeans,"A camisa é confeccionada em jeans leve de algodão sustentável BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão.) com liocel, que proporcionam conforto, frescor e um excelente caimento para a peça. As pregas na barra e as mangas volumosas atualizam esse clássico do closet, de forma moderna e atual, cheia de feminilidade. Aposte com partes de baixo de cintura alta para looks descolados.",https://damyller.vteximg.com.br/arquivos/ids/611999-980-1470/Camisa-Jeans-Mangas-Bufantes-e-Pregas-Frente--.jpg?v=637547055096870000,https://www.damyller.com.br/camisa-jeans-mangas-bufantes-e-pregas-0v0lg76/p,11-04-2022
Jaqueta Jeans Bomber Manga 7/8 Feminina,429,Feminino,Jaqueta,"Algodão 98%, Elastano 2%",Jeans,"A jaqueta jeans bomber com mangas 7/8 pertence à linha MOVE DENIM, pois é confeccionada em denim malha de algodão sustentável BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão.) com elastano, que traz estilo e extremo conforto para o dia. Sua barra e punhos com elástico possibilitam maior vestibilidade e deixam o visual atual. Aposte na sobreposição dos seus looks jeans.",https://damyller.vteximg.com.br/arquivos/ids/617755-980-1470/Jaqueta-Jeans-Bomber-Manga-7-8-Feminina-Frente--.jpg?v=637568480622470000,https://www.damyller.com.br/jaqueta-jeans-bomber-manga-7-8-feminina-0i0rd68/p,11-04-2022
Blusa Cropped Franzida Estampa Floral,229,Feminino,,Viscose 100%,Tecido Plano,"A blusa cropped é confeccionada em tecido de viscose, leve e que tem bom caimento, proporcionando frescor e muito conforto. Sua estampa floral e franzidos no decote, punhos e barra deixam os looks com um ar romântico e girlie. O detalhe de amarração com ponteiras nas mangas dá um charme extra às produções. Aposte com uma saia de cintura alta e um tênis para um look comfy e casual.",https://damyller.vteximg.com.br/arquivos/ids/613689-980-1470/Blusa-Cropped-Franzida-Estampa-Floral-Frente--.jpg?v=637551567428700000,https://www.damyller.com.br/blusa-cropped-franzida-estampa-floral-0v0lg61/p,11-04-2022
Calça em Jeans Leve Clochard,349,Feminino,Clochard,"Algodão 66%, Liocel 34%",Jeans,A calça jeans clochard é confeccionada em algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/611929-980-1470/Calca-em-Jeans-Leve-Clochard-Frente--.jpg?v=637547024030700000,https://www.damyller.com.br/calca-em-jeans-leve-clochard-0n0lg38/p,11-04-2022
Calça Jeans Jegging Destroyed Feminina,349,Feminino,Jegging,Algodão 98% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,"A calça jeans jegging cropped é confeccionada em algodão sustentável BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão.) com o elastano, que proporciona conforto em um visual mais justinho. O destaque é a lavanderia destroyed que proporciona um visual mais descolado. Aposte com uma camiseta e um tênis para um look comfy e cool com praticidade.",https://damyller.vteximg.com.br/arquivos/ids/616923-980-1470/Calca-Jeans-Jegging-Destroyed-Feminina-Frente--.jpg?v=637559106801700000,https://www.damyller.com.br/calca-jeans-jegging-destroyed-feminina-0n0mu44/p,11-04-2022
Camisa com Estampa de Listras Feminina,279,Feminino,Camisa,"Algodão 97%, Elastano 3%",Tecido Plano,"A camisa é confeccionada em tricoline de algodão com elastano que proporcionam elasticidade e toque macio, leveza e sofisticação. Com",https://damyller.vteximg.com.br/arquivos/ids/607320-980-1470/Camisa-com-Estampa-de-Listras-Feminina-Frente--.jpg?v=637533764183970000,https://www.damyller.com.br/camisa-com-estampa-de-listras-feminina-0i0mt58/p,11-04-2022
Vestido Jeans de Camadas com Nervuras,399,Feminino,Midi,"Algodão 33%, Viscose 67%",Jeans,O vestido midi jeans é confeccionado em tecido de viscose com algodão sustentável BCI(A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/609582-980-1470/Vestido-Jeans-de-Camadas-com-Nervuras-Frente--.jpg?v=637540254029070000,https://www.damyller.com.br/vestido-jeans-de-camadas-com-nervuras-0v0u271/p,11-04-2022
Blusa Manga Longa e Gola Alta Canelada,189,Feminino,,"Viscose 95%, Elastano 5%",Malha,"A blusa de gola é confeccionada em malha canelada de viscose e elastano, que tem ótima elasticidade, bom caimento, e proporciona muito conforto em um visual justinho. A peça é uma ótima cia para usar por baixo de jaquetas e casacos, mas pode ser usada sozinha e compor looks interessantes com um jeans diferenciado. Combine com uma",https://damyller.vteximg.com.br/arquivos/ids/610581-980-1470/Blusa-Manga-Longa-e-Gola-Alta-Canelada-Frente--.jpg?v=637545145633600000,https://www.damyller.com.br/blusa-manga-longa-e-gola-alta-canelada-0i0lg10/p,11-04-2022
Camisa Feminina Overshirt com Amarração,399,Feminino,Camisa,"Algodão 99%, Elastano 1%",Sarja,A camisa over shirt é confeccionada em sarja cotelê de toque aveludado. Na sua composição está o algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/603800-980-1470/Camisa-Feminina-Overshirt-com-Amarracao-Frente--.jpg?v=637528433225400000,https://www.damyller.com.br/camisa-feminina-overshirt-com-amarracao-0i0rd27/p,11-04-2022
Calça Jeans Skinny Cropped com Recortes,329,Feminino,Skinny,"Algodão 99%, Elastano 1%",Jeans,A calça jeans skinny cropped com cintura altíssima é confeccionada em algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/618683-980-1470/Calca-Jeans-Skinny-Cropped-com-Recortes-Frente--.jpg?v=637574691045400000,https://www.damyller.com.br/calca-jeans-skinny-cropped-com-recortes-0n0rd31/p,11-04-2022
Calça Jeans Jegging Cintura Média,349,Feminino,Jegging,"Algodão 92%, Elastano 2%, Elastomultiéster 6%",Jeans,A calça jegging cropped tem em sua composição o algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/605252-980-1470/Calca-Jeans-Jegging-Cintura-Media-Frente--.jpg?v=637530140933830000,https://www.damyller.com.br/calca-jeans-jegging-cintura-media-0n0rd23/p,11-04-2022
Bermuda Jeans Solta com Cintura Alta,299,Feminino,,Algodão 100%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,A bermuda jeans solta com cintura altíssima é confeccionada em 100% algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/609882-980-1470/Bermuda-Jeans-Solta-com-Cintura-Alta-Frente--.jpg?v=637540280318670000,https://www.damyller.com.br/bermuda-jeans-solta-com-cintura-alta-0v0rd30/p,11-04-2022
Blusa de Tweed com Gola Alta,189,Feminino,,"Algodão 56%, Poliéster 44%",Malha,A blusa é confeccionada em malha com textura,https://damyller.vteximg.com.br/arquivos/ids/603014-980-1470/Blusa-de-Tweed-com-Gola-Alta-Frente--.jpg?v=637523997219470000,https://www.damyller.com.br/blusa-de-tweed-com-gola-alta-0i0mu29/p,11-04-2022
Jaqueta Jeans Parka com Gola Peluciada,699,Feminino,,Algodão 82% Poliéster 16% Elastano 2%. Forro: Poliéster 82% Elastano 18%. Gola: Poliéster 100%. Forro Gola: Algodão 67% Poliéster 33%,Jeans,"Em denim malha, a jaqueta parka jeans une conforto e estilo. O tecido que possui em sua composição o algodão sustentável BCI (A certificação BCI A",https://damyller.vteximg.com.br/arquivos/ids/599151-980-1470/Jaqueta-Jeans-Parka-com-Gola-Peluciada-Frente--.jpg?v=637499754232200000,https://www.damyller.com.br/jaqueta-jeans-parka-com-gola-peluciada-0i0rc81/p,11-04-2022
Camisa Jeans com Bolsos Feminina,339,Feminino,Camisa,"Algodão 66%, Liocel 34%",Jeans,A camisa jeans é confeccionada em algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/598337-980-1470/Camisa-Jeans-com-Bolsos-Feminina-Frente--.jpg?v=637499379049630000,https://www.damyller.com.br/camisa-jeans-com-bolsos-feminina-0i0rc94/p,11-04-2022
Camisa Jeans Alongada com Amarração,429,Feminino,Camisa,Algodão 100%,Jeans,A camisa jeans é confeccionada em tecido 100% algodão BCI (A certificação BCI A Better Cotton Initiative é uma ONG que reúne produtores e demais áreas envolvidas para garantir uma cadeia sustentável na produção do algodão.) que traz um visual estruturado e moderno para a produção. O tecido tem em seu beneficiamento e composição o,https://damyller.vteximg.com.br/arquivos/ids/598324-980-1470/Camisa-Jeans-Alongada-com-Amarracao-Frente--.jpg?v=637499370786570000,https://www.damyller.com.br/camisa-jeans-alongada-com-amarracao-0i0mt83/p,11-04-2022
Camisa Jeans com Estampa Floral Feminina,289,Feminino,Camisa,Tecido Liso: Liocel 100%. Tecido Estampado: Poliéster 100%,Jeans,"A camisa de gola com babados é confeccionada em dois tecidos: suas mangas e parte de trás são de liocel, um tecido leve e com bom caimento e transpiração, e na parte da frente possui o tecido de poliéster estampado, que além da fluidez, amassa menos e seca com facilidade. Aposte com seu jeans preferido e um salto para um visual alinhado com estilo.",https://damyller.vteximg.com.br/arquivos/ids/597544-980-1470/Camisa-Jeans-com-Estampa-Floral-Feminina-Frente--.jpg?v=637497642833600000,https://www.damyller.com.br/camisa-jeans-com-estampa-floral-feminina-0i0rc88/p,11-04-2022
Blusa de Tricot com Gola Alta Feminina,159,Feminino,Blusas,"Poliéster 84%, Viscose 12%, Elastano 4%",Malha,"A blusa de gola alta é confeccionada em malha com aspecto de tricot mescla, que é resistente, tem bom caimento, e aquece com conforto. Peça-chave do inverno, vale combinar com seu jeans favorito e bota, ou ainda com sobreposições.",https://damyller.vteximg.com.br/arquivos/ids/598554-980-1470/Blusa-de-Tricot-com-Gola-Alta-Feminina-Frente--.jpg?v=637499486975570000,https://www.damyller.com.br/blusa-de-tricot-com-gola-alta-feminina-0i0lf78/p,11-04-2022
Calça Slim Cropped Pied de Poule,199,Feminino,Cropped,"Algodão 22%, Poliéster 71%, Elastano 7%",Malha,A calça slim cropped de cintura alta é confeccionada em uma malha estruturada que ajusta no corpo com conforto e elasticidade. O destaque é a sua estampa,https://damyller.vteximg.com.br/arquivos/ids/598250-980-1470/Calca-Slim-Cropped-Pied-de-Poule-Frente--.jpg?v=637499364939970000,https://www.damyller.com.br/calca-slim-cropped-pied-de-poule-0n0mt63/p,11-04-2022
Moletom de Manga Bufante com Textura,199,Feminino,Moletom,Frente E Costas: Algodão 83% Poliéster 17%. Mangas: Viscose 100%,Malha,"A blusa é confeccionada em dois tecidos. A parte do corpo em moletom possui toque macio e confortável, de algodão sustentável BCI (A certificação BCI A",https://damyller.vteximg.com.br/arquivos/ids/599217-980-1470/Moletom-de-Manga-Bufante-com-Textura-Frente--.jpg?v=637500132200000000,https://www.damyller.com.br/moletom-de-manga-bufante-com-textura-0i0mt65/p,11-04-2022
