name,price,composition,gender,category,description,img_url,url,scrapped-at
Blusa Silk Gentileza,"R$ 53,40",Indefinida,Bazar,Blusa / Bata,"Blusa infantil com mangas curtas, detalhe de vivo canelado na gola, e silk Gentileza na parte frontal",https://lojafabula.vteximg.com.br/arquivos/ids/521596-799-1000/510020_02005_1-BLUSA-SILK-GENTILEZA.jpg?v=637582738420670000,https://www.afabula.com.br/blusa-silk-gentileza-verde-esperanca-5-10020-02005/p,11-04-2022
Macacão Bebê Mil Coisas,"R$ 137,40",100% Algodão,Bazar,Macacão,"Macacão para bebês, desenvolvido em tecido 100% algodão , com babado no decote, botões no entrepernas para garantir o conforto da troca, e os desenhos coloridos da estampa Mil Coisas.",https://lojafabula.vteximg.com.br/arquivos/ids/521029-799-1000/509989_14021_1-MACACAO-BEBE-MIL-COISAS.jpg?v=637582731761700000,https://www.afabula.com.br/macacao-bebe-mil-coisas-est-mil-coisas-fundo-off-5-09989-14021/p,11-04-2022
Camiseta Uv Bebê Mr Jaca,"R$ 77,40",90% Poliamida 10% Elastano,Bazar,Praia,"Camiseta para bebês com proteção UV , mangas longas, mistura de elastano para priorizar o conforto, detalhe de pespontos em cor contrastante, e os desenhos divertidos da estampa Mr Jaca.",https://lojafabula.vteximg.com.br/arquivos/ids/550250-799-1000/509999_14110_1-CAMISETA-UV-BEBE-MR-JACA.jpg?v=637704408943670000,https://www.afabula.com.br/camiseta-uv-bebe-mr-jaca-est-mr-jaca-fundo-off-5-09999-14110/p,11-04-2022
Kit Meia Antiderrapante Jaca,"R$ 47,40",Indefinida,Bazar,Acessório,Kit de meias antiderrapantes com estampa colorida para crianças. Diversão nos pequenos detalhes!,https://lojafabula.vteximg.com.br/arquivos/ids/549516-799-1000/509824_0000_1-KIT-MEIA-ANTIDERRAPANTE-JACA.jpg?v=637704252290930000,https://www.afabula.com.br/kit-meia-antiderrapante-jaca-colorido-5-09824-0000/p,11-04-2022
Camisa Manga Longa Bentinho,"R$ 131,40",100% Algodão,Bazar,Camisa,"Camisa infantil desenvolvida em tecido 100% algodão , com mangas longas, bolsos, abotoamento frontal, e os desenhos da estampa Bentinho.",https://lojafabula.vteximg.com.br/arquivos/ids/538208-799-1000/509469_14105_1-CAMISA-MANGA-LONGA-BENTINHO.jpg?v=637649048052400000,https://www.afabula.com.br/camisa-manga-longa-bentinho-est-bentinho-fundo-preto-5-09469-14105/p,11-04-2022
Kit Tatuagem Verão 22,"R$ 29,40",Indefinida,Bazar,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/549103-799-1000/509691_14001_1-KIT-TATUAGEM-VERAO-22.jpg?v=637703406073800000,https://www.afabula.com.br/kit-tatuagem-verao-22-sonho-do-curumim-5-09691-14001/p,11-04-2022
Kit Tatuagem Verão 22,"R$ 29,40",Indefinida,Bazar,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/560348-799-1000/509691_14117_1-KIT-TATUAGEM-VERAO-22.jpg?v=637722549114400000,https://www.afabula.com.br/kit-tatuagem-verao-22-banda-5-09691-14117/p,11-04-2022
Fantasia Jacare,"R$ 155,40",Indefinida,Bazar,Fantasia,,https://lojafabula.vteximg.com.br/arquivos/ids/543925-799-1000/509748_0000_1-FANTASIA-JACARE.jpg?v=637655104374100000,https://www.afabula.com.br/fantasia-jacare-colorido-5-09748-0000/p,11-04-2022
Macacão Jaca,"R$ 227,40",Indefinida,Bazar,Macacão,"Macacão infantil com mangas curtas, abotoamento frontal , bolsos, e os divertidos desenhos de Jacarés da estampa",https://lojafabula.vteximg.com.br/arquivos/ids/543934-799-1000/509760_14110_1-MACACAO-JACA.jpg?v=637655104434170000,https://www.afabula.com.br/macacao-jaca-est-mr-jaca-fundo-off-5-09760-14110/p,11-04-2022
Vestido Bebe Cantantes,"R$ 153,30",100% Algodão Combinação 100% Algodão,Bazar,Vestido,"Vestido para bebês desenvolvido em tecido 100% algodão , com babado nas mangas, saia rodada, detalhe de laço e abotoamento nas costas , calcinha combinando , e os desenhos da estampa Cantantes.",https://lojafabula.vteximg.com.br/arquivos/ids/553867-799-1000/510099_14443_1-VESTIDO-BEBE-CANTANTES.jpg?v=637710435128630000,https://www.afabula.com.br/vestido-bebe-cantantes-est-cantantes-fundo-off-5-10099-14443/p,11-04-2022
Kit Meia Xis,"R$ 48,30",Indefinida,Bazar,Acessório,Kit de meias coloridas e estampadas para crianças. Diversão nos pequenos detalhes!,https://lojafabula.vteximg.com.br/arquivos/ids/562338-799-1000/510371_0000_1-KIT-MEIA-XIS.jpg?v=637750917199300000,https://www.afabula.com.br/kit-meia-xis-colorido-5-10371-0000/p,11-04-2022
Kit Meia Hey,"R$ 48,30",48% Algodão 47% Poliamida 5% Outras Fibras,Bazar,Acessório,Kit de meias coloridas e estampadas para crianças. Diversão nos pequenos detalhes!,https://lojafabula.vteximg.com.br/arquivos/ids/557156-799-1000/510373_0000_1-KIT-MEIA-HEY.jpg?v=637713828367400000,https://www.afabula.com.br/kit-meia-hey-colorido-5-10373-0000/p,11-04-2022
Fantasia Body Babado Lee,"R$ 153,30",82% Poliamida 18% Elastano Forro 100% Poliamida,Bazar,Fantasia,"Fantasia para crianças em modelo body com forro , mix de estampas, e babado sobreposto da alça ao busto. Parceira da brincadeira pra soltar a imaginação!",https://lojafabula.vteximg.com.br/arquivos/ids/558369-799-1000/510469_0000_1-FANTASIA-BODY-BABADO-LEE.jpg?v=637713864426570000,https://www.afabula.com.br/fantasia-body-babado-lee-colorido-5-10469-0000/p,11-04-2022
Camiseta Silk Baterista,"R$ 68,60",100% Algodão,Bazar,Blusa,"Camiseta mescla infantil desenvolvida em tecido 100% algodão , com mangas curtas, e silk divertido na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/554518-799-1000/510247_1739_1-CAMISETA-SILK-BATERISTA.jpg?v=637710462380670000,https://www.afabula.com.br/camiseta-silk-baterista-mescla-5-10247-1739/p,11-04-2022
Camiseta Silk Tenis Cantor,"R$ 68,60",100% Algodão,Bazar,Blusa,Camiseta infantil com mangas curtas e silk frontal. Opção confortável para correr e brincar!,https://lojafabula.vteximg.com.br/arquivos/ids/555514-799-1000/510541_0013_1-CAMISETA-SILK-TENIS-CANTOR.jpg?v=637710624191370000,https://www.afabula.com.br/camiseta-silk-tenis-cantor-preto-5-10541-0013/p,11-04-2022
Vestido Festa No Ceu,"R$ 153,30",100% Algodão,Bazar,Vestido,"Vestido infantil desenvolvido em tecido 100% algodão com mangas curtas sem cava, decote redondo, recorte nas costas com regulagem por amarração , e os desenhos coloridos da estampa Festa no Céu.",https://lojafabula.vteximg.com.br/arquivos/ids/550930-799-1000/510101_14439_1-VESTIDO-FESTA-NO-CEU.jpg?v=637705343070270000,https://www.afabula.com.br/vestido-festa-no-ceu-est-festa-no-ceu-fundo-off-5-10101-14439/p,11-04-2022
Macaquinho Cantantes,"R$ 138,60",100% Algodão Forro: 100% Algodão,Bazar,Macacão,"Macaquinho infantil desenvolvido em tecido 100% algodão com forro , alças reguláveis por abotoamento , detalhe de elástico nas costas, bolsos, e os desenhos da estampa Cantantes.",https://lojafabula.vteximg.com.br/arquivos/ids/553870-799-1000/510097_14443_1-MACAQUINHO-CANTANTES.jpg?v=637710435148630000,https://www.afabula.com.br/macaquinho-cantantes-est-cantantes-fundo-off-5-10097-14443/p,11-04-2022
Macaquinho Malha Groove,"R$ 104,30",100% Algodão,Bazar,Macacão,"Macaquinho infantil desenvolvido em malha de algodão, com mangas curtas sem cava, decote redondo, detalhe de pespontos em cor vibrante, bolsos, recorte nas costas com regulagem por amarração , e os desenhos da estampa Groove.",https://lojafabula.vteximg.com.br/arquivos/ids/554099-799-1000/510180_14467_1-MACAQUINHO-MALHA-GROOVE.jpg?v=637710444640570000,https://www.afabula.com.br/macaquinho-malha-groove-est-groove-fundo-laranja-baby-5-10180-14467/p,11-04-2022
Camiseta Silk Punk,"R$ 68,60",100% Algodão,Bazar,Blusa,"Camiseta infantil laranja desenvolvida em tecido 100% algodão , com mangas curtas, vivo canelado na gola, e o colorido do silk Punk na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/562636-799-1000/510244_02057_1-CAMISETA-SILK-PUNK.jpg?v=637752807072100000,https://www.afabula.com.br/camiseta-silk-punk-laranja-festival-5-10244-02057/p,11-04-2022
Macacao Bebe Debbie,"R$ 153,30",100% Algodão,Bazar,Macacão,"Macacão para bebês desenvolvido em tecido 100% algodão , com babado nas alças, abotoamento frontal e no entrepernas garantindo o conforto da troca de roupa, e os desenhos coloridos da estampa Debbie.",https://lojafabula.vteximg.com.br/arquivos/ids/553669-799-1000/510049_14444_1-MACACAO-BEBE-DEBBIE.jpg?v=637710426380830000,https://www.afabula.com.br/macacao-bebe-debbie-est-debbie-fundo-azul-hortencia-5-10049-14444/p,11-04-2022
Body Bebe Silk Groove,"R$ 62,30",100% Algodão,Bazar,Macacão,"Body para bebês desenvolvido em tecido 100% algodão , com manguinhas curtas, silk frontal, e botões no entrepernas para garantir o conforto da troca.",https://lojafabula.vteximg.com.br/arquivos/ids/552017-799-1000/510256_02047_1-BODY-BEBE-SILK-GROOVE.jpg?v=637705351693430000,https://www.afabula.com.br/body-bebe-silk-groove-amarelo-carambola-5-10256-02047/p,11-04-2022
Short Sarja Cereja,"R$ 198,00",98% Algodão 2% Elastano Forro 98% Algodão 2% Elastano,Meninas,Saia / Short,,https://lojafabula.vteximg.com.br/arquivos/ids/557894-799-1000/510523_14875_1-SHORT-SARJA-CEREJA.jpg?v=637713857639370000,https://www.afabula.com.br/short-sarja-cereja-est-cereja-fundo-off-5-10523-14875/p,11-04-2022
Top Pintadinha,"R$ 119,99",Indefinida,Meninas,Blusa / Bata,Regata desenvolvida em tecido plano com lastex traseiro para mais facilidade na hora de vestir e os desenhos da estampa Pintadinha.,https://lojafabula.vteximg.com.br/arquivos/ids/583096-799-1000/512804_0000_1-TOP-PINTADINHA.jpg?v=637841704772930000,https://www.afabula.com.br/top-pintadinha-colorido-5-12804-0000/p,11-04-2022
Calça Midi Malha Pintada,"R$ 119,99",Indefinida,Meninas,Calça,"Calça midi desenvolvida em malha texturizada 100% algodão . O modelo amplo vem com bolsos, preguinhas, cós de elástico e decorado com poás, e os desenhos das onças coloridas da estampa Pintada.",https://lojafabula.vteximg.com.br/arquivos/ids/583201-799-1000/512807_0000_1-CALCA-MIDI-MALHA-PINTADA.jpg?v=637841705168500000,https://www.afabula.com.br/calca-midi-malha-pintada-colorido-5-12807-0000/p,11-04-2022
Bolsa Transversal Pelucia,"R$ 139,00",Indefinida,Meninas,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/581933-799-1000/512327_17279_1-BOLSA-TRANSVERSAL-PELUCIA.jpg?v=637840675338570000,https://www.afabula.com.br/bolsa-transversal-pelucia-est-pelucia-bento-fundo-preto---5-12327-17279/p,11-04-2022
Lancheira Pelucia,"R$ 149,00",Indefinida,Meninas,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/581936-799-1000/512326_17279_1-LANCHEIRA-PELUCIA.jpg?v=637840675344970000,https://www.afabula.com.br/lancheira-pelucia-est-pelucia-bento-fundo-preto---5-12326-17279/p,11-04-2022
Mini Mochila Fui Lagarta,"R$ 249,00",Indefinida,Meninas,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/582023-799-1000/512351_17074_1-MINI-MOCHILA-FUI-LAGARTA.jpg?v=637840675954030000,https://www.afabula.com.br/mini-mochila-fui-lagarta-est-fui-lagarta-fundo-colorido---5-12351-17074/p,11-04-2022
Camiseta Silk Não Mexe Com o Bicho,"R$ 69,99",Indefinida,Meninas,Camiseta,,https://lojafabula.vteximg.com.br/arquivos/ids/584702-799-1000/512828_0000_1-CAMISETA-SILK-NAO-MEXE-COM-O-BICHO.jpg?v=637847645040770000,https://www.afabula.com.br/camiseta-silk-nao-mexe-com-o-bicho-colorido-5-12828-0000/p,11-04-2022
Camiseta Bordado Brincar e Urgente,"R$ 69,99",Indefinida,Meninas,Camiseta,,https://lojafabula.vteximg.com.br/arquivos/ids/584707-799-1000/512979_0000_1-CAMISETA-BORDADO-BRINCAR-E-URGENTE.jpg?v=637847645068770000,https://www.afabula.com.br/camiseta-bordado-brincar-e-urgente-colorido-5-12979-0000/p,11-04-2022
Bata Osaka,"R$ 107,40",100% Algodão,Meninas,Blusa / Bata,"Bata infantil em tecido 100% algodão. A versão azul índigo do modelo vem com abotoamento frontal, mangas curtas, e detalhe plissado na gola.",https://lojafabula.vteximg.com.br/arquivos/ids/546418-799-1000/505208_7004_1-BATA-OSAKA.jpg?v=637675029258830000,https://www.afabula.com.br/bata-osaka-salmao-momo-5-05208-7004/p,11-04-2022
Meia Calca Legging Abacaxi,"R$ 41,40",Indefinida,Meninas,Calça,"Moda é pra brincar! Meia calça legging azul com estampa de Abacaxi, para misturar com suas roupas favoritas!",https://lojafabula.vteximg.com.br/arquivos/ids/496429-799-1000/507912_0000_1-MEIA-CALCA-LEGGING-ABACAXI.jpg?v=637550768285230000,https://www.afabula.com.br/meia-calca-legging-abacaxi-colorido-5-07912-0000/p,11-04-2022
Vestido Partitura,"R$ 132,30",100% Algodão,Bazar,Vestido,"Vestido amarelo infantil desenvolvido em tecido 100% algodão , com alças duplas reguláveis por amarração , decote quadrado, saia rodada, preguinhas nas laterais, e os desenhos coloridos da estampa Partitura.",https://lojafabula.vteximg.com.br/arquivos/ids/550902-799-1000/510098_14441_1-VESTIDO-PARTITURA.jpg?v=637705342982470000,https://www.afabula.com.br/vestido-partitura-est-partitura-fundo-amarelo-carambola-5-10098-14441/p,11-04-2022
Macaquinho Bebê Silk Dino,"R$ 89,40",Indefinida,Bazar,Meninos,"Macaquinho cinza mescla para bebês. O modelo soltinho e confortável vem com botões no ombro e no entrepernas para facilitar a troca de roupa, e o divertido silk Dino na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/450740-799-1000/508949_1739_1-MACAQUINHO-BEBE-SILK-DINO.jpg?v=637502268678930000,https://www.afabula.com.br/macaquinho-bebe-silk-dino-cinza-mescla-5-08949-1739/p,11-04-2022
Bata Encantada,"R$ 138,60",100% Viscose Forro:100% Viscose,Bazar,Blusa / Bata,,https://lojafabula.vteximg.com.br/arquivos/ids/559533-799-1000/512270_14008_1-VESTIDO-ENCANTADA.jpg?v=637721586416430000,https://www.afabula.com.br/bata-encantada-est-encantada-fundo-amarelo-solar-5-12270-14008/p,11-04-2022
Blusa Manga Longa Patches,"R$ 139,00",Indefinida,Meninas,Blusa / Bata,,https://lojafabula.vteximg.com.br/arquivos/ids/564227-799-1000/511102_02304_1-BLUSA-MANGA-LONGA-PATCHES.jpg?v=637794390953970000,https://www.afabula.com.br/blusa-manga-longa-patches-lilas-aurora-5-11102-02304/p,11-04-2022
Blusa Silk Mimo,"R$ 149,00",Indefinida,Meninas,Blusa / Bata,,https://lojafabula.vteximg.com.br/arquivos/ids/564236-799-1000/511121_0024_1-BLUSA-SILK-MIMO.jpg?v=637794391018200000,https://www.afabula.com.br/blusa-silk-mimo-off-white-5-11121-0024/p,11-04-2022
Vestido Malha Mina,"R$ 139,00",100% Algodão,Meninas,Vestido,,https://lojafabula.vteximg.com.br/arquivos/ids/564404-799-1000/511192_17086_1-VESTIDO-MALHA-MINA.jpg?v=637794392275000000,https://www.afabula.com.br/vestido-malha-mina-est-mina-fundo-off-5-11192-17086/p,11-04-2022
Vestido Malha Amazonsauros,"R$ 139,00",100% Algodão,Meninas,Vestido,"Macacão desenvolvido em malha de algodão para bebês, com alças de elástico listrado colorido, decote quadrado, abotoamento no entrepernas e nas costas garantindo o conforto da troca de roupa, e os desenhos da estampa Bananice.",https://lojafabula.vteximg.com.br/arquivos/ids/564789-799-1000/510879_17049_1-VESTIDO-MALHA-AMAZONSAUROS.jpg?v=637794405660700000,https://www.afabula.com.br/vestido-malha-amazonsauros-est-amazonsauros-fundo-amarelo-caju-5-10879-17049/p,11-04-2022
Short Buriti,"R$ 179,00",100% Algodão,Meninas,Saia / Short,"Short infantil desenvolvido em tecido 100% algodão . O modelo soltinho vem com cós de elástico, barra fraldada, e os desenhos da estampa Buriti.",https://lojafabula.vteximg.com.br/arquivos/ids/578593-799-1000/510658_17011_1-SHORT-BURITI.jpg?v=637825258711000000,https://www.afabula.com.br/short-buriti-est-buriti-off-5-10658-17011/p,11-04-2022
Vestido Brisa,"R$ 249,00",100% Algodão,Meninas,Vestido,"Vestido infantil desenvolvido em tecido 100% algodão , com mangão, barra rodada, decote quadrado, e as listras coloridas da estampa Brisa.",https://lojafabula.vteximg.com.br/arquivos/ids/568029-799-1000/510665_17009_1-VESTIDO-BRISA.jpg?v=637795224205170000,https://www.afabula.com.br/vestido-brisa-est-brisa-fundo-off-5-10665-17009/p,11-04-2022
Rib Manga Longa,"R$ 98,00",Indefinida,Meninas,Camiseta,,https://lojafabula.vteximg.com.br/arquivos/ids/579853-799-1000/511133_02302_1-RIB-MANGA-LONGA.jpg?v=637825466268370000,https://www.afabula.com.br/rib-manga-longa-azul-yara-5-11133-02302/p,11-04-2022
Maio Fui Lagarta,"R$ 198,00",82% Poliamida 18% Elastano Forro 87% Poliamida 13% Elastano,Meninas,Praia,,https://lojafabula.vteximg.com.br/arquivos/ids/569034-799-1000/510998_17074_1-MAIO-FUI-LAGARTA.jpg?v=637795227908330000,https://www.afabula.com.br/maio-fui-lagarta-est-fui-lagarta-fundo-colorido-5-10998-17074/p,11-04-2022
Rib Manga Longa,"R$ 98,00",Indefinida,Meninas,Camiseta,,https://lojafabula.vteximg.com.br/arquivos/ids/570165-799-1000/511133_02304_1-RIB-MANGA-LONGA.jpg?v=637795232519830000,https://www.afabula.com.br/rib-manga-longa-lilas-aurora-5-11133-02304/p,11-04-2022
Arco Flor Chuchu,"R$ 119,00",Indefinida,Meninas,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/569235-799-1000/511020_0000_1-ARCO-FLOR-CHUCHU.jpg?v=637795228696800000,https://www.afabula.com.br/arco-flor-chuchu-colorido-5-11020-0000/p,11-04-2022
Bata Listra Caju,"R$ 179,00",100% Algodão Forro 100% Algodão,Meninas,Blusa / Bata,"Camisa infantil desenvolvida em tecido listrado 100% algodão , com mangas curtas, golinha, abotoamento e bolso frontal, pala com prega nas costas, e detalhe especial do bordado de avião.",https://lojafabula.vteximg.com.br/arquivos/ids/571794-799-1000/511344_0002_1-BATA-LISTRA-CAJU.jpg?v=637795246640100000,https://www.afabula.com.br/bata-listra-caju-listrado-caju-5-11344-0002/p,11-04-2022
Macacão Bebê Moletom Ciber,"R$ 94,50","83,5% Algodão 16,5% Poliéster",Bazar,Meninos,"Macacão cinza de moletom para bebês, com abotoamento nas alças e no entrepernas para garantir o conforto da troca de roupa, além dos desenhos coloridos da estampa Ciber.",https://lojafabula.vteximg.com.br/arquivos/ids/447353-799-1000/508527_11605_1-MACACAO-BEBE-MOLETOM-CIBER.jpg?v=637502220288570000,https://www.afabula.com.br/macacao-bebe-moletom-ciber-est-ciber-mescla-5-08527-11605/p,11-04-2022
Body Bebê Malha Pele,"R$ 58,80",96% Algodão 4% Elastano,Bazar,Macacão,"Body para bebês desenvolvido em malha de algodão, com manguinhas curtas, botões no entrepernas para garantir o conforto da troca, e estampa com padrão de oncinha.",https://lojafabula.vteximg.com.br/arquivos/ids/539737-799-1000/509575_14054_1-BODY-BEBE-MALHA-PELE.jpg?v=637649056348370000,https://www.afabula.com.br/body-bebe-malha-pele-est-pele-fundo-amarelo-solar-5-09575-14054/p,11-04-2022
Camiseta Silk Jaca Banda,"R$ 58,80",Indefinida,Bazar,Blusa,Camiseta infantil com mangas curtas e os coloridos desenhos do silk Jaca Banda na parte frontal.,https://lojafabula.vteximg.com.br/arquivos/ids/541620-799-1000/509705_0024_1-CAMISETA-SILK-JACA-BANDA.jpg?v=637649119054000000,https://www.afabula.com.br/camiseta-silk-jaca-banda-off-white-5-09705-0024/p,11-04-2022
Macacão Malha Cocorico,"R$ 95,40",100% Algodão,Bazar,Macacão,"Macacão infantil desenvolvido em malha de algodão, com recorte, abertura nas costas regulável por amarração , babado aplicado nas alças até o decote das costas, gancho deslocado, e os desenhos da estampa Cocoricó",https://lojafabula.vteximg.com.br/arquivos/ids/544508-799-1000/509374_14071_1-MACACAO-MALHA-COCORICO.jpg?v=637667288649530000,https://www.afabula.com.br/macacao-malha-cocorico-est-cocorico-fundo-laranja-murici-5-09374-14071/p,11-04-2022
Vestido Bebê Lenço Carinhosa,"R$ 149,40",100% Algodão Combinação 100% Algodão,Bazar,Vestido,"Vestido para bebês desenvolvido em tecido 100% algodão , com manguinhas curtas com babado reguláveis por amarração , abertura com abotoamento nas costas , calcinha embutida com acabamentos de elástico , e os desenhos coloridos da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/537031-799-1000/509389_14122_1-VESTIDO-BEBE-LENCO-CARINHOSA.jpg?v=637649036634800000,https://www.afabula.com.br/vestido-bebe-lenco-carinhosa-est-lenco-carinhosa-fundo-off-5-09389-14122/p,11-04-2022
Camiseta Silk Monstro Skatista,"R$ 47,40",Indefinida,Bazar,Blusa,,https://lojafabula.vteximg.com.br/arquivos/ids/541908-799-1000/509719_0013_1-CAMISETA-SILK-MONSTRO-SKATISTA.jpg?v=637649120543570000,https://www.afabula.com.br/camiseta-silk-monstro-skatista-preto-5-09719-0013/p,11-04-2022
