name,price,composition,material-sum,age,category,sub_category,description,img_url,url,scrapped-at
Calça Loba Legging Sem Costura Fio 150,"131,90",6% elastano 94% poliamida,1.0,Adulto,Meias-Calças,Legging,"Composição: 94% Poliamida , 6% Elastano",https://lupo.vteximg.com.br/arquivos/ids/167613-500-500/41850-001-2300.jpg?v=636325186733630000,https://www.lupo.com.br/calca-loba-af-leg-s-cost-41850-001/p,12-04-2022
Sutiã Loba Perfect Básico,"161,90",,0.0,Adulto,Lingerie,Sutiã Básico,,https://lupo.vteximg.com.br/arquivos/ids/175510-500-500/97636XX.jpg?v=636459296203800000,https://www.lupo.com.br/sutia-loba-af-bojo-microf-40285-002/p,12-04-2022
Sutiã Loba Perfect Push Up - C/ Aro + Bojo,"161,90",,0.0,Adulto,Lingerie,Sutiã Básico,"Você sabe o que é sutiã push up Com delicadeza e muita sofisticação, esta peça íntima feminina levanta seus seios. Ou seja, ele é a peça chave de muitas mulheres quando queremos dar uma realçada no busto, não é mesmo Com o Sutiã Loba Perfect Push Up , além de levantar os seus seios, você garante conforto e versatilidade nunca vistos antes O sutiã Loba Lupo possibilita que você tenha mais de uma opção de alças, podendo entrelaça las, usá las na maneira convencional ou, até mesmo, como um sutiã de frente única. Com bojo feito totalmente de poliéster e a peça na mistura perfeita entre poliamida e elastano, você garante um produto resistente, único e incrivelmente maravilhoso.",https://lupo.vteximg.com.br/arquivos/ids/165796-500-500/40275-002-1110.jpg?v=636325150148630000,https://www.lupo.com.br/sutia-loba-af-push-up-bojo-40275-002/p,12-04-2022
Maio Lupo Itapua,"133,90",100% da 15% elastano 85% poliamida,2.0,Adulto,Lupo Sport,Maiôs/Macaquinhos/Sungas,"Para todas as mulheres que gostam de esportes aquáticos, temos uma surpresa especial O Maiô Lupo Sport contempla todas as suas necessidades para aproveitar seu nado até o último suspiro. Com esta peça, você garante 100% da sua performance sem se preocupar com problemas com o traje. Feito com 85% de poliamida e 15% de elastano, este maiô Lupo contém toda a elasticidade e suavidade que se espera de um produto esportivo. Além disso, seu forro composto totalmente de poliamida concede ao maiô uma maior absorção da água e permite movimentos mais bruscos debaixo d água.",https://lupo.vteximg.com.br/arquivos/ids/188459-500-500/28944-002-0120.jpg?v=637197177713870000,https://www.lupo.com.br/maio-lupo-af-itapua-28944-002/p,12-04-2022
Sunga Lupo Adulto Jurere,"111,90",15% forro 85% elastano,1.0,Adulto,Lupo Sport,Maiôs/Macaquinhos/Sungas,sunga lupo am jurere composição: poliamida 85% elastano 15% forro: poliamida 100%,https://lupo.vteximg.com.br/arquivos/ids/188455-500-500/28921-002-0120.jpg?v=637197177697300000,https://www.lupo.com.br/sunga-lupo-am-jurere-28921-002/p,12-04-2022
Camisola Lupo C/  Renda,"171,90",100% poliamida,1.0,Adulto,Pijamas,Camisola,Composição: 100% Poliamida,https://lupo.vteximg.com.br/arquivos/ids/189190-500-500/24081-001-9990.jpg?v=637254008791130000,https://www.lupo.com.br/camisola-lupo-com-renda-24081-001/p,12-04-2022
Short Doll Lupo Liganete,"156,90",100% poliamida,1.0,Adulto,Pijamas,Short Doll,Composição: 100% Poliamida,https://lupo.vteximg.com.br/arquivos/ids/165244-500-500/24036-001-9990.jpg?v=636325143317470000,https://www.lupo.com.br/pijama-lupo-shot-doll-liganete-24036-001/p,12-04-2022
Canelito De Compressão Unisex Lupo Pro,"71,90",12% alta 88% elastano,1.0,Adulto,Lupo Sport,Acessórios,"Composição: poliamida 88% elastano 12% Alta compressão Produto desenvolvido com diferentes níveis de compressão, que melhoram a estabilidade e o ajuste, anatômica, dry, alta tecnologia em absorção do suor, proporcionando maior conforto térmico. Detalhes refletivos, antimicrobial, tratamento de higienização que impede a proliferação de micro organismos causadores de odores e bactérias.",https://lupo.vteximg.com.br/arquivos/ids/173377-500-500/15001-001-9990.jpg?v=636325314514270000,https://www.lupo.com.br/canelito-lupo-au-pro-compr-15001-001/p,12-04-2022
Canelito De Compressão Running Lupo,"57,90",12% alta 88% elastano,1.0,Adulto,Lupo Sport,Acessórios,"Composição: poliamida 88% elastano 12% Alta compressão, produto desenvolvido com diferentes níveis de compressão, que melhoram a estabilidade e o ajuste, anatômica, dry, alta tecnologia em absorção do suor, proporcionando maior conforto térmico. Detalhes refletivos, antimicrobial, tratamento de higienização que impede a proliferação de micro organismos causadores de odores e bactérias.",https://lupo.vteximg.com.br/arquivos/ids/173363-500-500/15000-001-9990.jpg?v=636325314145170000,https://www.lupo.com.br/canelito-lupo-au-compressao-15000-001/p,12-04-2022
Meia Calça Loba Invisível Dedos Livres Fio 7,"45,90",23% elastano 77% poliamida,1.0,Adulto,Meias-Calças,Fina,"Composição: 77% Poliamida , 23% Elastano",https://lupo.vteximg.com.br/arquivos/ids/172703-500-500/05871-001-6700.jpg?v=636325299364630000,https://www.lupo.com.br/meia-calca-loba-af-inv-dedos-livres-05871-001/p,12-04-2022
MeiaCalca Loba Invisivel,"45,90",23% elastano 77% poliamida,1.0,Adulto,Meias-Calças,Fina,"Composição: 77% Poliamida, 23% Elastano Fio 7",https://lupo.vteximg.com.br/arquivos/ids/172679-500-500/05870-001-6700.jpg?v=636325298963470000,https://www.lupo.com.br/meia-calca-loba-af-invisivel-05870-001/p,12-04-2022
Blusa Loba Decot Red,"131,90",6% elastano 94% poliamida,1.0,Adulto,Blusas,Blusa,"Composição: 94%, Poliamida, 6%, Elastano",https://lupo.vteximg.com.br/arquivos/ids/181791-500-500/LUPO-LINGIERIE-713535.jpg?v=636729465980730000,https://www.lupo.com.br/blusa-loba-decot-red-45184-001/p,12-04-2022
Meia Calça Loba Acrilico Fio 80,"62,90",29% poliamida 3% elastano 68% acrilico,1.0,Adulto,Meias-Calças,Fashion,"Composição: 29% Poliamida , 68% Acrilico , 3% Elastano",https://lupo.vteximg.com.br/arquivos/ids/172477-500-500/05805-001-7570.jpg?v=636325295368000000,https://www.lupo.com.br/meia-calca-loba-af-acrilico-05805-001/p,12-04-2022
Meia Calça Loba Dedos Livre Fio 13,"27,90",15% elastano 85% poliamida,1.0,Adulto,Meias-Calças,Fina,"Composição: 85% Poliamida, 15% Elastano Fio 13, Dedos livres",https://lupo.vteximg.com.br/arquivos/ids/172151-500-500/05650-001-6700.jpg?v=636325289647300000,https://www.lupo.com.br/meia-calca-loba-af-descalca-05650-001/p,12-04-2022
Meia 7/8 Loba Tradicional,"16,90",,0.0,Adulto,Meias-Calças,Fina,"Toda mulher já experimentou o poder e a sedução de uma boa meia 7 8. Por isso, apresentamos a Meia 7 8 Loba Tradicional . Feita majoritariamente de poliamida, esta peça apresenta resistência, elegância e sensualidade em poucos metros de tecido. Esta meia pode ser a sua companheira em qualquer look em todos os momentos do seu dia ou da sua noite. Com seu tecido macio, a Meia 7 8 Lupo contorna a sua silhueta respeitando e exaltando o formato natural do seu corpo",https://lupo.vteximg.com.br/arquivos/ids/172149-500-500/05590-001-6700.jpg?v=636325289618130000,https://www.lupo.com.br/meia-7-8-loba-tradicional-05590-001/p,12-04-2022
Meia Lupo Adulto - Look Lupo,"17,90",29% poliamida 3% outra 68% algodao,1.0,Adulto,Meias,Soquetes,"Composição: 3% Outra Fibra , 29% Poliamida , 68% Algodao",https://lupo.vteximg.com.br/arquivos/ids/171600-500-500/04570-075-1120.jpg?v=636325279412170000,https://www.lupo.com.br/meia-lupo-af-look-lupo-04570-075/p,12-04-2022
Meia Lupo -  3/4,"30,90",,0.0,Adulto,Meias,Inverno,"A meia Lupo ¾ é ideal para todos os momentos do seu dia a dia. Ela conta com algodão na maioria de sua composição e oferece muito conforto e bem estar para os pés. O tecido de algodão permite que os pés transpirem, evitando proliferação de fungos, bactérias e mau cheiro. A meia da Lupo também está disponível nos tamanhos 34 ao 39 e nas cores branca, cinza e preta.",https://lupo.vteximg.com.br/arquivos/ids/171392-500-500/04450-012-1120.jpg?v=636325274972400000,https://www.lupo.com.br/meia-lupo-af-basic-3-4-04450-012/p,12-04-2022
Meia Lupo Adulto - Sport - Kit C/ 3 Unidades,"50,90",3% outra 46% poliamida 51% algodao,1.0,Adulto,Meias,Esportivas,"Composição: 3% Outra Fibra , 46% Poliamida , 51% Algodao",https://lupo.vteximg.com.br/arquivos/ids/175134-500-500/03860-089_KIT_COR_001.jpg?v=636438540264270000,https://www.lupo.com.br/meia-lupo-am-sport-kit3-03860-089/p,12-04-2022
Meia Sapatilha Lupo - Sport,"15,90",3% outra 34% poliamida 63% algodão,1.0,Adulto,Meias,Esportivas,"Composição: 63% Algodão, 34% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/170860-500-500/03270-045-2800.jpg?v=636325264664830000,https://www.lupo.com.br/meia-lupo-au-sport-sap-03270-045/p,12-04-2022
Meia Lupo Adulto - Walk,"24,90",22% poliamida 3% outras 75% algodão,1.0,Adulto,Meias,Esportivas,tam. m: cano 21cm tam. g: cano 23cm atoalhada calcanhar verdadeiro composição: 75% algodão cotton 22% poliamida 3% outras fibras,https://lupo.vteximg.com.br/arquivos/ids/174091-500-500/03240-023-branca.jpg?v=636378667259970000,https://www.lupo.com.br/meia-lupo-am-walk-03240-023/p,12-04-2022
Meia Lupo Infantil,"16,90",1% outra 23% poliamida 76% algodao,1.0,Infantil,Meias,Soquetes,"Composição: 1% Outra Fibra , 23% Poliamida , 76% Algodao",https://lupo.vteximg.com.br/arquivos/ids/170229-500-500/02800-001-1110.jpg?v=636325250614730000,https://www.lupo.com.br/meia-lupo-ku-lisa-algodao-02800-001/p,12-04-2022
Meia Lupo Infantil,"20,90",18% poliamida 3% outra 79% algodao,1.0,Infantil,Meias,Soquetes,"Composição: 3% Outra Fibra , 18% Poliamida , 79% Algodao",https://lupo.vteximg.com.br/arquivos/ids/169994-500-500/02685-011-1140.jpg?v=636325245912130000,https://www.lupo.com.br/meia-lupo-kf-aplicativo-02685-011/p,12-04-2022
Meia Calça Lobinha Ballet Versatil - Fio 60,"45,90",7% elastano 93% poliamida,1.0,Infantil,Meias-Calças,Fashion,Características: Meia calça ballet versátil infantil. Forro de algodão. Com elastano. fio 60. Toque suave. Ajuste perfeito. Composição: 93% Poliamida a 7% Elastano.,https://lupo.vteximg.com.br/arquivos/ids/177187-500-500/02588-001.jpg?v=636560984307270000,https://www.lupo.com.br/meia-calca-lobinha-kf-ballet-02588-001/p,12-04-2022
Meia Lupo Baby -  Kit C/3 Unidades,"42,90",26% poliamida 3% outra 71% algodao,1.0,Baby,Meias,Soquetes,"Composição: 3% Outra Fibra, 26% Poliamida, 71% Algodao",https://lupo.vteximg.com.br/arquivos/ids/175379-500-500/02000-089_KIT_COR_0941.jpg?v=636451359052630000,https://www.lupo.com.br/meia-lupo-bu-kit3-02000-089/p,12-04-2022
Meia Lupo Sportwear,"21,90",2% outras 28% poliamida 70% algodão,1.0,Adulto,Meias,Sportwear,calcanhar verdadeiro cano 27cm composição: 70% algodão cotton 28% poliamida 2% outras fibras,https://lupo.vteximg.com.br/arquivos/ids/173757-500-500/01750-001-1110.jpg?v=636343414158130000,https://www.lupo.com.br/meia-lupo-am-sportwear-01750-001/p,12-04-2022
Cueca Lupo Samba-Cancao - Tamanho Especial  - Tamanho: Gg | Cor: Azul,"91,90",100% algodão,1.0,Adulto,Cuecas,Samba Canção,"A cueca samba canção divide opiniões Para muitos homens, ela é sinônimo de conforto para encarar a rotina corrida do dia a dia, para outros, é a peça indispensável para dormir com muita comodidade. Com as Cuecas Samba Canção da Lupo , você vai encontrar conforto em qualquer ocasião, além de contar com muitos modelos mais modernos e com estampas variadas. Se você não abre mão de frescor e liberdade, com certeza, esse modelo de Cueca Lupo foi feito para você. A Samba Canção Lupo é confeccionada em algodão e conta com elástico na cintura. Está disponível em vários tamanhos, inclusive em grade especial, onde você pode contar com modelos maiores e mais confortáveis. Além, é claro, de dispor de variedade de cores e estampas. Escolha a sua e aproveite o momento Com recorte atrás que proporciona muito conforto. MODELAGEM ESPECIAL: GG 50 a 52 Composição: 100% Algodão",https://lupo.vteximg.com.br/arquivos/ids/165215-500-500/00651-001-2380.jpg?v=636325142665270000,https://www.lupo.com.br/cueca-lupo-am-samba-cancao-00651-001/p,12-04-2022
Meia Pé Por Pé - Kit com 2 Pares  - Tamanho: U | Cor: Sortida | Calçado: 26 a 35,"43,90",3% elastano 97% poliamida,1.0,Infantil,Meias,Uau,"Composição: 97% Poliamida, 3% Elastano Calcanhar Verdadeiro Cano Longo",https://lupo.vteximg.com.br/arquivos/ids/192820-500-500/12000-0880903.jpg?v=637795209938570000,https://www.lupo.com.br/meia-pe-por-pe-ku-lupo-uau-kit2-12000-0880903/p,12-04-2022
Meia Pé Por Pé - Kit com 2 Pares  - Tamanho: U | Cor: Sortida | Calçado: 26 a 35,"43,90",3% elastano 97% poliamida,1.0,Infantil,Meias,Uau,"Composição: 97% Poliamida, 3% Elastano Calcanhar Verdadeiro Cano Longo",https://lupo.vteximg.com.br/arquivos/ids/192824-500-500/12000-0880902.jpg?v=637795210636500000,https://www.lupo.com.br/meia-pe-por-pe-ku-lupo-uau-kit2-12000-0880902/p,12-04-2022
Sutiã Loba Pretty,"83,90",7% elastano 93% poliamida,1.0,Adulto,Lingerie,Sutiã Básico,"Composição: 93% Poliamida, 7% Elastano Antimicrobial Seamless",https://lupo.vteximg.com.br/arquivos/ids/192751-500-500/41315-001.jpg?v=637780612017200000,https://www.lupo.com.br/sutia-loba-pretty-41315-001/p,12-04-2022
Calcinha Loba Pretty Boxer,"60,90",2% algodão 5% elastano 93% poliamida,1.0,Adulto,Lingerie,Calcinhas Básica,"Composição: 93% Poliamida, 5% Elastano, 2% Algodão",https://lupo.vteximg.com.br/arquivos/ids/192757-500-500/41315-001-3490.jpg?v=637780616786470000,https://www.lupo.com.br/calcinha-loba-pretty-40315-001/p,12-04-2022
Cueca Lupo SambaCancao,"81,90",100% algodao,1.0,Adulto,Cuecas,Samba Canção,Composição: 100% Algodao,https://lupo.vteximg.com.br/arquivos/ids/192257-500-500/00711-002-4550.jpg?v=637467757913100000,https://www.lupo.com.br/cueca-lupo-am-samba-cancao-00711-002/p,12-04-2022
Macacao Lupo Seamless Ras,"202,90",10% elastano 90% poliamida,1.0,Adulto,Lupo Sport,Macacão,"Composição: 90% Poliamida, 10% Elastano",https://lupo.vteximg.com.br/arquivos/ids/192200-500-500/71754-001-9990-detalhe1.png?v=637467755346770000,https://www.lupo.com.br/macacao-lupo-af-seamless-ras-71754-001/p,12-04-2022
Camiseta Lupo LSport Ras -  - Tamanho: M | Cor: Azul,"150,90",100% poliamida,1.0,Adulto,Outlet,Camisetas,Composição: 100% Poliamida,https://lupo.vteximg.com.br/arquivos/ids/192682-500-500/71680-001-2560.png?v=637699204840030000,https://www.lupo.com.br/camiseta-lupo-af-lsport-ras-71680-001/p,12-04-2022
Camiseta Lupo Term. IMax VB,"191,90",7% elastano 93% poliamida,1.0,Adulto,Lupo Sport,Camisetas,"Realizar exercícios físicos no frio é uma ótima forma de ter um treino mais agradável, principalmente por não transpirar tanto. Mas para que isso seja benéfico, é crucial contar com peças de roupa adequadas para fazer exercícios físicos. E um item que não pode faltar no seu guarda roupa é a camiseta térmica Lupo Sport I Max, um item que faz com que o corpo fique devidamente aquecido, mantendo a temperatura ideal, mas sempre com máximo conforto uma vez que ela é composta 93% de poliamida e 7% de elastano.",https://lupo.vteximg.com.br/arquivos/ids/192073-500-500/71012-002-9990.png?v=637467750575030000,https://www.lupo.com.br/camiseta-lupo-af-term--i-max-vb-71012-002/p,12-04-2022
Pijama Short Doll Regata,"116,90",14% poliester 5% elastano 81% viscose,1.0,Adulto,Pijamas,Short Doll,"Composição: 81% Viscose, 14% Poliester, 5% Elastano",https://lupo.vteximg.com.br/arquivos/ids/191963-500-500/24323-001-8000.jpg?v=637467748081000000,https://www.lupo.com.br/pijama-short-doll-regata-24323-001/p,12-04-2022
Joelheira Lupo Antiderrapante,"20,90",2% outras 21% poliamida 77% algodão,1.0,Baby,Meias,Com Solado,"Composição: 77% Algodão, 21% Poliamida, 2% Outras Fibras",https://lupo.vteximg.com.br/arquivos/ids/191849-500-500/13000-023-2860.jpg?v=637467746873530000,https://www.lupo.com.br/joelheira-lupo-antiderrapante-13000-023/p,12-04-2022
Meia Lupo,"17,90",24% poliamida 5% outras 71% algodão,1.0,Adulto,Meias,Soquetes,"Composição: 71% Algodão, 24% Poliamida, 5% Outras Fibras",https://lupo.vteximg.com.br/arquivos/ids/191767-500-500/04570-309-1120.jpg?v=637467745967470000,https://www.lupo.com.br/meia-lupo-04570-309/p,12-04-2022
Meia Lupo,"15,90",26% poliamida 3% outra 71% algodão,1.0,Adulto,Meias,Soquetes,"Composição: 71% Algodão, 26% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191753-500-500/04535-264-2550.jpg?v=637467745809830000,https://www.lupo.com.br/meia-lupo-04535-264/p,12-04-2022
Meia Lupo,"15,90",3% outra 30% poliamida 67% algodão,1.0,Adulto,Meias,Soquetes,"Composição: 67% Algodão, 30% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191743-500-500/04535-261-1120.jpg?v=637467745694670000,https://www.lupo.com.br/meia-lupo-04535-261/p,12-04-2022
Meia Lupo,"15,90",27% poliamida 3% outra 70% algodão,1.0,Adulto,Meias,Soquetes,"Composição: 70% Algodão, 27% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191728-500-500/04535-255-2491.jpg?v=637467745566470000,https://www.lupo.com.br/meia-lupo-04535-255/p,12-04-2022
Meia Lupo,"15,90",23% poliamida 3% outra 74% algodão,1.0,Infantil,Meias,Soquetes,"Composição: 74% Algodão, 23% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191672-500-500/02680-277-8020.jpg?v=637467745018300000,https://www.lupo.com.br/meia-lupo-02680-277/p,12-04-2022
Meia Lupo,"15,90",26% poliamida 3% outra 71% algodão,1.0,Infantil,Meias,Soquetes,"Composição: 71% Algodão, 26% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191633-500-500/02680-269-8020.jpg?v=637467744485330000,https://www.lupo.com.br/meia-lupo-02680-269/p,12-04-2022
Meia Lupo,"15,90",22% poliamida 3% outra 75% algodão,1.0,Infantil,Meias,Soquetes,"Composição: 75% Algodão, 22% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191626-500-500/02680-268-8020.jpg?v=637467744412400000,https://www.lupo.com.br/meia-lupo-02680-268/p,12-04-2022
Meia Lupo,"15,90",3% outra 30% poliamida 67% algodão,1.0,Infantil,Meias,Soquetes,"Composição: 67% Algodão, 30% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191570-500-500/02630-226-4780.jpg?v=637467743739830000,https://www.lupo.com.br/meia-lupo-02630-226/p,12-04-2022
Meia Disney Antiderrapante,"28,90",,0.0,Infantil,Meias,Soquetes,,https://lupo.vteximg.com.br/arquivos/ids/191456-500-500/02374-002-2580.jpg?v=637467741930730000,https://www.lupo.com.br/meia-disney-antiderrapante-02374-002/p,12-04-2022
Meia Lupo,"15,90",3% outra 43% poliamida 54% algodão,1.0,Baby,Meias,Soquetes,"Composição: 54% Algodão, 43% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191320-500-500/02000-326-5100.jpg?v=637467739906100000,https://www.lupo.com.br/meia-lupo-02000-326/p,12-04-2022
Meia Lupo,"15,90",3% outra 48% poliamida 49% algodão,1.0,Baby,Meias,Soquetes,"Composição: 49% Algodão, 48% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191229-500-500/02000-312-1120.jpg?v=637467738734470000,https://www.lupo.com.br/meia-lupo-02000-312/p,12-04-2022
Camiseta Lupo Regata Canelada,"116,90",100% poliamida,1.0,Adulto,Outlet,Camisetas,Composição: 100% Poliamida,https://lupo.vteximg.com.br/arquivos/ids/189166-500-500/77076-001-0400.jpg?v=637249962631070000,https://www.lupo.com.br/camiseta-lupo-af-regata-canelada-77076-001/p,12-04-2022
